,date,id,rawContent,url,username,followerCount,replyCount,retweetCount,likeCount,quoteCount,langugage,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card
63,2023-05-27 00:26:00+00:00,1662253785136402434,Experience an innovative dice game with #0xTIP. Join our Telegram group and test your luck with #0xMR: https://t.co/X6RON6EhOm 🎲,https://twitter.com/0xMonero/status/1662253785136402434,0xMonero,1980,0,1,1,0,en,"[TextLink(text='t.me/Monero0xMR', url='https://t.me/Monero0xMR', tcourl='https://t.co/X6RON6EhOm', indices=(103, 126))]",,,,,,,,,"['0xTIP', '0xMR']",,"SummaryCard(title='0xMonero', url='https://t.me/Monero0xMR', description='0xMonero is a multi-contract, multi-chain, privacy focused project. Mixer- @TIP_0xMR_bot Twitter- twitter.com/0xMonero', thumbnailUrl='https://pbs.twimg.com/card_img/1663483506608033794/MXykkz3y?format=jpg&name=orig', siteUser=User(username='telegram', id=1689053928, displayname='Telegram Messenger', rawDescription='Simple, fast, secure – and synced across all your devices. One of the top 5 most-downloaded apps in the world with over 700 million active users.', renderedDescription='Simple, fast, secure – and synced across all your devices. One of the top 5 most-downloaded apps in the world with over 700 million active users.', descriptionLinks=None, verified=False, created=datetime.datetime(2013, 8, 21, 19, 47, 5, tzinfo=datetime.timezone.utc), followersCount=1434230, friendsCount=97, statusesCount=48902, favouritesCount=7350, listedCount=4221, mediaCount=3595, location='', protected=None, link=TextLink(text='telegram.org', url='http://telegram.org', tcourl='https://t.co/zHAc9lS7Jy', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1183117696730390529/LRDASku7_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/1689053928/1392066683', label=None, blue=True, blueType=None), creatorUser=None)"
64,2023-05-26 00:25:00+00:00,1661891145566400512,Keep your gambling transactions secure with #0xMonero. Visit https://t.co/ncexwpvZYF and https://t.co/i5TRKNbHSP for a safe and private gaming experience. 🕵️‍♂️🎮,https://twitter.com/0xMonero/status/1661891145566400512,0xMonero,1980,0,1,1,0,en,"[TextLink(text='Betcrypt365.com', url='http://Betcrypt365.com', tcourl='https://t.co/ncexwpvZYF', indices=(61, 84)), TextLink(text='NEAR.casino', url='http://NEAR.casino', tcourl='https://t.co/i5TRKNbHSP', indices=(89, 112))]",,,,,,,,,['0xMonero'],,
65,2023-05-25 00:24:00+00:00,1661528506063368195,Bridge your #0xMonero between #Ethereum and #NEAR seamlessly with #RainbowBridge and trade on @jumbo_exchange. Visit https://t.co/IQzdRt7aw3 for more information.,https://twitter.com/0xMonero/status/1661528506063368195,0xMonero,1980,3,0,0,0,en,"[TextLink(text='0xMonero.com', url='http://0xMonero.com', tcourl='https://t.co/IQzdRt7aw3', indices=(117, 140))]",,,,,,"[User(username='jumbo_exchange', id=1442794715166937093, displayname='Jumbo.Exchange', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,"['0xMonero', 'Ethereum', 'NEAR', 'RainbowBridge']",,"SummaryCard(title='0xMonero', url='http://0xMonero.com', description='0x035df12e0f3ac6671126525f1015e47d79dfeddf Privacy is Freedom', thumbnailUrl='https://pbs.twimg.com/card_img/1665389495775293440/5gA1Yt89?format=jpg&name=orig', siteUser=None, creatorUser=None)"
66,2023-05-24 00:23:00+00:00,1661165866850074624,Enjoy the thrill of the game while maintaining your privacy. Use #0xMR at our partnered casinos: https://t.co/ncexwpvZYF and https://t.co/i5TRKNbHSP. 🎲,https://twitter.com/0xMonero/status/1661165866850074624,0xMonero,1980,0,1,1,0,en,"[TextLink(text='Betcrypt365.com', url='http://Betcrypt365.com', tcourl='https://t.co/ncexwpvZYF', indices=(97, 120)), TextLink(text='NEAR.casino', url='http://NEAR.casino', tcourl='https://t.co/i5TRKNbHSP', indices=(125, 148))]",,,,,,,,,['0xMR'],,
67,2023-05-24 00:22:00+00:00,1661165614847901696,"#0xMonero was launched  as a mineable token like #Bitcoin. That means no ICO, VC or team tokens. We never &amp; will never ask for funds. This project is a public good.",https://twitter.com/0xMonero/status/1661165614847901696,0xMonero,1980,0,1,1,0,en,,,,,,,,,,"['0xMonero', 'Bitcoin']",,
68,2023-06-01 17:02:58+00:00,1664316621752614925,"We are live now for our French Community Call!

Join us to connect, discuss, and share ideas. Looking forward to engaging with our #Francophone community. Allons-y! 🇫🇷

Connect here: https://t.co/wwyw8dc2MS or https://t.co/ude0llFRFC 

#RealT #LiveNow #CommunityCall",https://twitter.com/RealTPlatform/status/1664316621752614925,RealTPlatform,40209,2,5,23,0,en,"[TextLink(text='youtube.com/channel/UCIUnP…', url='https://youtube.com/channel/UCIUnPBs55STUL16VDQOHBWg', tcourl='https://t.co/wwyw8dc2MS', indices=(183, 206)), TextLink(text='twitch.tv/realtofficial', url='https://twitch.tv/realtofficial', tcourl='https://t.co/ude0llFRFC', indices=(210, 233))]",,,,,,,,,"['Francophone', 'RealT', 'LiveNow', 'CommunityCall']",,"SummaryCard(title='realtofficial - Twitch', url='https://twitch.tv/realtofficial', description='Grow a global real estate portfolio easily and affordably through the Ethereum blockchain.', thumbnailUrl='https://pbs.twimg.com/card_img/1662459817074786305/0F2R1ynK?format=png&name=orig', siteUser=User(username='Twitch', id=309366491, displayname='Twitch', rawDescription='Twitch is where thousands of communities come together for whatever, every day. For site issues follow @TwitchSupport.', renderedDescription='Twitch is where thousands of communities come together for whatever, every day. For site issues follow @TwitchSupport.', descriptionLinks=None, verified=False, created=datetime.datetime(2011, 6, 2, 0, 1, 6, tzinfo=datetime.timezone.utc), followersCount=9938728, friendsCount=1066, statusesCount=23945, favouritesCount=10115, listedCount=9658, mediaCount=9946, location='San Francisco, CA', protected=None, link=TextLink(text='blog.twitch.tv/en/2023/06/01/…', url='https://blog.twitch.tv/en/2023/06/01/together-for-pride/', tcourl='https://t.co/h9LHtCJiCO', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1663260751153479685/_zuMPXdw_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/309366491/1685387240', label=None, blue=True, blueType='Business'), creatorUser=None)"
69,2023-05-29 07:02:00+00:00,1663078218721574918,"Our token holders are starting off their week right with their weekly rents. It's a digital era, and your income can be too.

#RealT #Web3 #TokenIncome",https://twitter.com/RealTPlatform/status/1663078218721574918,RealTPlatform,40209,6,5,48,1,en,,,,,,,,,,"['RealT', 'Web3', 'TokenIncome']",,
70,2023-05-27 17:55:45+00:00,1662517964250161157,"Ready to level up your investment portfolio?

Start your Saturday by exploring our offers and take a step towards financial success.

https://t.co/s5pOnG2r64

#RealT #InvestmentOpportunities #SaturdayVibes",https://twitter.com/RealTPlatform/status/1662517964250161157,RealTPlatform,40209,0,1,18,0,en,"[TextLink(text='realt.co/marketplace', url='https://realt.co/marketplace', tcourl='https://t.co/s5pOnG2r64', indices=(134, 157))]",,,,,,,,,"['RealT', 'InvestmentOpportunities', 'SaturdayVibes']",,"SummaryCard(title='Tokenized Real Estate Marketplace | Real Estate on the Blockchain | RealT', url='https://realt.co/marketplace', description='Real estate investment can be frictionless with tokenized assets. Explore fractional real estate investment in the United States.', thumbnailUrl=None, siteUser=None, creatorUser=None)"
71,2023-05-25 19:00:10+00:00,1661809398728065031,"We're thrilled to announce that FIVE new properties in #Detroit are NOW available on our platform.

Dive into easy, tokenized investing TODAY!

Visit now: https://t.co/qEstgVfbVK

#RealT #TokenizedRealEstate",https://twitter.com/RealTPlatform/status/1661809398728065031,RealTPlatform,40209,0,0,17,0,en,"[TextLink(text='realt.co/marketplace/', url='https://realt.co/marketplace/', tcourl='https://t.co/qEstgVfbVK', indices=(155, 178))]",,,,,,,,,"['Detroit', 'RealT', 'TokenizedRealEstate']",,"SummaryCard(title='Tokenized Real Estate Marketplace | Real Estate on the Blockchain | RealT', url='https://realt.co/marketplace/', description='Real estate investment can be frictionless with tokenized assets. Explore fractional real estate investment in the United States.', thumbnailUrl=None, siteUser=None, creatorUser=None)"
72,2023-05-25 17:03:13+00:00,1661779967351431170,"We are live now! Join the #English Community Call at this very moment. Let's dive deep into the latest updates and discussions.

Connect here: https://t.co/wwyw8dc2MS or https://t.co/ude0llFRFC 

#RealT #LiveNow #CommunityCall",https://twitter.com/RealTPlatform/status/1661779967351431170,RealTPlatform,40209,0,1,12,0,en,"[TextLink(text='youtube.com/channel/UCIUnP…', url='https://youtube.com/channel/UCIUnPBs55STUL16VDQOHBWg', tcourl='https://t.co/wwyw8dc2MS', indices=(143, 166)), TextLink(text='twitch.tv/realtofficial', url='https://twitch.tv/realtofficial', tcourl='https://t.co/ude0llFRFC', indices=(170, 193))]",,,,,,,,,"['English', 'RealT', 'LiveNow', 'CommunityCall']",,"SummaryCard(title='realtofficial - Twitch', url='https://twitch.tv/realtofficial', description='Grow a global real estate portfolio easily and affordably through the Ethereum blockchain.', thumbnailUrl='https://pbs.twimg.com/card_img/1662459817074786305/0F2R1ynK?format=png&name=orig', siteUser=User(username='Twitch', id=309366491, displayname='Twitch', rawDescription='Twitch is where thousands of communities come together for whatever, every day. For site issues follow @TwitchSupport.', renderedDescription='Twitch is where thousands of communities come together for whatever, every day. For site issues follow @TwitchSupport.', descriptionLinks=None, verified=False, created=datetime.datetime(2011, 6, 2, 0, 1, 6, tzinfo=datetime.timezone.utc), followersCount=9938728, friendsCount=1066, statusesCount=23945, favouritesCount=10115, listedCount=9658, mediaCount=9946, location='San Francisco, CA', protected=None, link=TextLink(text='blog.twitch.tv/en/2023/06/01/…', url='https://blog.twitch.tv/en/2023/06/01/together-for-pride/', tcourl='https://t.co/h9LHtCJiCO', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1663260751153479685/_zuMPXdw_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/309366491/1685387240', label=None, blue=True, blueType='Business'), creatorUser=None)"
73,2023-05-25 13:00:01+00:00,1661718766361759744,"Mark your calendars! Our #English Community Call is kicking off in just 4 hours at 5 PM UTC. It's time to engage, discuss, and grow. Stay tuned!

https://t.co/wwyw8dc2MS or https://t.co/ude0llFRFC 

#RealT #CommunityCall #Blockchain https://t.co/bbiYJHRWr8",https://twitter.com/RealTPlatform/status/1661718766361759744,RealTPlatform,40209,1,0,11,0,en,"[TextLink(text='youtube.com/channel/UCIUnP…', url='https://youtube.com/channel/UCIUnPBs55STUL16VDQOHBWg', tcourl='https://t.co/wwyw8dc2MS', indices=(146, 169)), TextLink(text='twitch.tv/realtofficial', url='https://twitch.tv/realtofficial', tcourl='https://t.co/ude0llFRFC', indices=(173, 196))]","[Photo(previewUrl='https://pbs.twimg.com/media/Fw-caQpWYAMx-Wj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fw-caQpWYAMx-Wj?format=jpg&name=orig', altText=None)]",,,,,,,,"['English', 'RealT', 'CommunityCall', 'Blockchain']",,
74,2023-05-24 20:01:43+00:00,1661462502511636484,"We are launching five new properties located in #Detroit tomorrow at 7 PM UTC!

Don't miss out on this opportunity to invest in real estate and become a part of the future of tokenization!

https://t.co/qEstgVfbVK

#RealEstate #Tokenization #InvestmentOpportunity #RealT https://t.co/rOluqBhqkp",https://twitter.com/RealTPlatform/status/1661462502511636484,RealTPlatform,40209,4,11,55,3,en,"[TextLink(text='realt.co/marketplace/', url='https://realt.co/marketplace/', tcourl='https://t.co/qEstgVfbVK', indices=(190, 213))]","[Photo(previewUrl='https://pbs.twimg.com/media/Fw6zU1jXgAIbHBm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fw6zU1jXgAIbHBm?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fw6zVD7XwAA5eYu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fw6zVD7XwAA5eYu?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fw6zVWPWYAYFvQG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fw6zVWPWYAYFvQG?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fw6zVxCWcAAetye?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fw6zVxCWcAAetye?format=jpg&name=orig', altText=None)]",,,,,,,,"['Detroit', 'RealEstate', 'Tokenization', 'InvestmentOpportunity', 'RealT']",,
75,2023-05-24 07:26:01+00:00,1661272321833746432,"#RealT enables fractional real estate ownership. Even a small portion can make a big difference.

Take a look at our marketplace: https://t.co/s5pOnG2r64

#TokenizedRealEstate",https://twitter.com/RealTPlatform/status/1661272321833746432,RealTPlatform,40209,2,7,33,2,en,"[TextLink(text='realt.co/marketplace', url='https://realt.co/marketplace', tcourl='https://t.co/s5pOnG2r64', indices=(130, 153))]",,,,,,,,,"['RealT', 'TokenizedRealEstate']",,"SummaryCard(title='Tokenized Real Estate Marketplace | Real Estate on the Blockchain | RealT', url='https://realt.co/marketplace', description='Real estate investment can be frictionless with tokenized assets. Explore fractional real estate investment in the United States.', thumbnailUrl=None, siteUser=None, creatorUser=None)"
76,2023-05-23 08:11:00+00:00,1660921256516935680,"Thrilled to see @pressecitron featuring RealT in their latest article. For our French-speaking audience, it offers an excellent introduction to our platform:

https://t.co/zTkeIOguFT 

#RealT #Web3",https://twitter.com/RealTPlatform/status/1660921256516935680,RealTPlatform,40209,5,8,52,1,en,"[TextLink(text='presse-citron.net/?p=554451&shar…', url='https://www.presse-citron.net/?p=554451&shareadraft=baba554451_646783908b9c8', tcourl='https://t.co/zTkeIOguFT', indices=(159, 182))]",,,,,,"[User(username='pressecitron', id=6629022, displayname='Presse-citron', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,"['RealT', 'Web3']",,"SummaryCard(title='RealT, la plateforme qui réinvente l’immobilier grâce à la blockchain et à la DeFi', url='https://www.presse-citron.net/?p=554451&shareadraft=baba554451_646783908b9c8', description=""RealT est une plateforme qui permet à quiconque d'investir sur le marché résidentiel américain, à partir de 50 US dollars."", thumbnailUrl='https://pbs.twimg.com/card_img/1663221776988487689/lP-AJ-Df?format=jpg&name=orig', siteUser=User(username='pressecitron', id=6629022, displayname='Presse-citron', rawDescription=""Connectez-vous à l'innovation ! 🍋"", renderedDescription=""Connectez-vous à l'innovation ! 🍋"", descriptionLinks=None, verified=False, created=datetime.datetime(2007, 6, 6, 22, 38, 29, tzinfo=datetime.timezone.utc), followersCount=637749, friendsCount=485, statusesCount=83196, favouritesCount=6446, listedCount=7393, mediaCount=8293, location='Lyon, France', protected=None, link=TextLink(text='presse-citron.net', url='http://www.presse-citron.net/', tcourl='https://t.co/xLCtMymrGO', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1059795741605093378/Tnou9Dx3_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/6629022/1653035149', label=None, blue=False, blueType=None), creatorUser=User(username='pressecitron', id=6629022, displayname='Presse-citron', rawDescription=""Connectez-vous à l'innovation ! 🍋"", renderedDescription=""Connectez-vous à l'innovation ! 🍋"", descriptionLinks=None, verified=False, created=datetime.datetime(2007, 6, 6, 22, 38, 29, tzinfo=datetime.timezone.utc), followersCount=637749, friendsCount=485, statusesCount=83196, favouritesCount=6446, listedCount=7393, mediaCount=8293, location='Lyon, France', protected=None, link=TextLink(text='presse-citron.net', url='http://www.presse-citron.net/', tcourl='https://t.co/xLCtMymrGO', indices=(0, 23)), profileImageUrl='https://pbs.twimg.com/profile_images/1059795741605093378/Tnou9Dx3_normal.jpg', profileBannerUrl='https://pbs.twimg.com/profile_banners/6629022/1653035149', label=None, blue=False, blueType=None))"
77,2023-05-22 09:49:01+00:00,1660583532740194304,"It's Monday, which means our token holders are receiving their weekly rents. Isn't it time you join the club?

https://t.co/s5pOnG2r64

#RealT #PassiveIncome",https://twitter.com/RealTPlatform/status/1660583532740194304,RealTPlatform,40209,2,2,34,1,en,"[TextLink(text='realt.co/marketplace', url='https://realt.co/marketplace', tcourl='https://t.co/s5pOnG2r64', indices=(111, 134))]",,,,,,,,,"['RealT', 'PassiveIncome']",,"SummaryCard(title='Tokenized Real Estate Marketplace | Real Estate on the Blockchain | RealT', url='https://realt.co/marketplace', description='Real estate investment can be frictionless with tokenized assets. Explore fractional real estate investment in the United States.', thumbnailUrl=None, siteUser=None, creatorUser=None)"
78,2023-05-18 19:00:04+00:00,1659272658289139752,"We're excited to announce that our new property at 10410 Cadieux in #Detroit, is now officially available on our marketplace!

This is your chance to become a #TokenHolder and start earning #PassiveIncome.

https://t.co/5MIPNOQqt7

#RealT",https://twitter.com/RealTPlatform/status/1659272658289139752,RealTPlatform,40209,0,3,33,0,en,"[TextLink(text='realt.co/product/10410-…', url='https://realt.co/product/10410-cadieux-rd-detroit-mi-48224/', tcourl='https://t.co/5MIPNOQqt7', indices=(207, 230))]",,,,,,,,,"['Detroit', 'TokenHolder', 'PassiveIncome', 'RealT']",,"SummaryCard(title='10410 Cadieux Rd, Detroit, MI 48224 | RealT', url='https://realt.co/product/10410-cadieux-rd-detroit-mi-48224/', description=""10410 Cadieux From the beginning, RealT's vision was clear: buy properties in concentric circles to benefit from economies of scale, and reduce costs by working with a team of on-site handymen. The..."", thumbnailUrl='https://pbs.twimg.com/card_img/1663985171173916698/Xkpib2MP?format=jpg&name=orig', siteUser=None, creatorUser=None)"
